Date,Close
2015-01-07,40.0099983215332
2015-01-08,40.34999847412109
2015-01-09,40.2599983215332
2015-01-12,40.33000183105469
2015-01-13,40.08000183105469
2015-01-14,40.290000915527344
2015-01-15,40.790000915527344
2015-01-16,40.720001220703125
2015-01-20,40.09000015258789
2015-01-21,39.869998931884766
2015-01-22,39.34999847412109
2015-01-23,39.09999847412109
2015-01-26,39.25
2015-01-27,39.5099983215332
2015-01-28,39.5
2015-01-29,38.869998931884766
2015-01-30,38.54999923706055
2015-02-02,38.68000030517578
2015-02-03,39.709999084472656
2015-02-04,39.43999862670898
2015-02-05,39.88999938964844
2015-02-06,39.459999084472656
2015-02-09,39.4900016784668
2015-02-10,39.72999954223633
2015-02-11,39.52000045776367
2015-02-12,39.72999954223633
2015-02-13,39.84999847412109
2015-02-17,40.11000061035156
2015-02-18,39.9900016784668
2015-02-19,39.720001220703125
2015-02-20,39.959999084472656
2015-02-23,39.81999969482422
2015-02-24,39.619998931884766
2015-02-25,40.58000183105469
2015-02-26,40.75
2015-02-27,40.95000076293945
2015-03-02,41.02000045776367
2015-03-03,41.04999923706055
2015-03-04,41.09999847412109
2015-03-05,40.5
2015-03-06,39.95000076293945
2015-03-09,40.29999923706055
2015-03-10,39.209999084472656
2015-03-11,38.88999938964844
2015-03-12,40.18999862670898
2015-03-13,39.709999084472656
2015-03-16,40.43000030517578
2015-03-17,39.790000915527344
2015-03-18,40.54999923706055
2015-03-19,39.900001525878906
2015-03-20,40.970001220703125
2015-03-23,41.459999084472656
2015-03-24,41.310001373291016
2015-03-25,40.709999084472656
2015-03-26,40.70000076293945
2015-03-27,40.93000030517578
2015-03-30,40.27999877929688
2015-03-31,40.060001373291016
2015-04-01,40.119998931884766
2015-04-02,40.25
2015-04-06,40.650001525878906
2015-04-07,40.38999938964844
2015-04-08,40.83000183105469
2015-04-09,40.77999877929688
2015-04-10,40.630001068115234
2015-04-13,40.150001525878906
2015-04-14,40.81999969482422
2015-04-15,41.09000015258789
2015-04-16,41.43999862670898
2015-04-17,41.29999923706055
2015-04-20,41.13999938964844
2015-04-21,40.959999084472656
2015-04-22,40.900001525878906
2015-04-23,40.25
2015-04-24,40.29999923706055
2015-04-27,40.5
2015-04-28,40.9900016784668
2015-04-29,40.619998931884766
2015-04-30,40.54999923706055
2015-05-01,40.380001068115234
2015-05-04,40.33000183105469
2015-05-05,40.380001068115234
2015-05-06,39.869998931884766
2015-05-07,39.459999084472656
2015-05-08,39.709999084472656
2015-05-11,39.040000915527344
2015-05-12,39.08000183105469
2015-05-13,39.650001525878906
2015-05-14,39.88999938964844
2015-05-15,39.7599983215332
2015-05-18,39.45000076293945
2015-05-19,39.09000015258789
2015-05-20,38.88999938964844
2015-05-21,39.16999816894531
2015-05-22,39.04999923706055
2015-05-26,38.61000061035156
2015-05-27,38.43000030517578
2015-05-28,38.02999877929688
2015-05-29,38.119998931884766
2015-06-01,37.90999984741211
2015-06-02,38.68999862670898
2015-06-03,38.58000183105469
2015-06-04,38.45000076293945
2015-06-05,38.060001373291016
2015-06-08,38.79999923706055
2015-06-09,38.61000061035156
2015-06-10,38.77999877929688
2015-06-11,37.88999938964844
2015-06-12,37.66999816894531
2015-06-15,37.63999938964844
2015-06-16,37.61000061035156
2015-06-17,37.150001525878906
2015-06-18,36.84999847412109
2015-06-19,36.560001373291016
2015-06-22,36.54999923706055
2015-06-23,36.29999923706055
2015-06-24,36.45000076293945
2015-06-25,35.310001373291016
2015-06-26,35.06999969482422
2015-06-29,34.83000183105469
2015-06-30,34.68000030517578
2015-07-01,34.81999969482422
2015-07-02,34.91999816894531
2015-07-06,34.52000045776367
2015-07-07,34.349998474121094
2015-07-08,34.47999954223633
2015-07-09,34.41999816894531
2015-07-10,34.47999954223633
2015-07-13,34.18000030517578
2015-07-14,34.560001373291016
2015-07-15,34.209999084472656
2015-07-16,33.90999984741211
2015-07-17,34.06999969482422
2015-07-20,34.349998474121094
2015-07-21,34.869998931884766
2015-07-22,34.83000183105469
2015-07-23,34.869998931884766
2015-07-24,34.459999084472656
2015-07-27,34.470001220703125
2015-07-28,35.0
2015-07-29,35.040000915527344
2015-07-30,34.70000076293945
2015-07-31,34.86000061035156
2015-08-03,35.08000183105469
2015-08-04,34.560001373291016
2015-08-05,34.689998626708984
2015-08-06,34.529998779296875
2015-08-07,34.70000076293945
2015-08-10,34.7400016784668
2015-08-11,33.869998931884766
2015-08-12,34.31999969482422
2015-08-13,33.59000015258789
2015-08-14,33.380001068115234
2015-08-17,33.75
2015-08-18,33.5099983215332
2015-08-19,33.869998931884766
2015-08-20,33.77000045776367
2015-08-21,34.040000915527344
2015-08-24,32.36000061035156
2015-08-25,32.38999938964844
2015-08-26,32.279998779296875
2015-08-27,32.9900016784668
2015-08-28,32.83000183105469
2015-08-31,32.220001220703125
2015-09-01,31.770000457763672
2015-09-02,31.729999542236328
2015-09-03,31.850000381469727
2015-09-04,31.14999961853028
2015-09-08,31.959999084472656
2015-09-09,32.130001068115234
2015-09-10,31.93000030517578
2015-09-11,31.88999938964844
2015-09-14,31.940000534057617
2015-09-15,32.279998779296875
2015-09-16,32.400001525878906
2015-09-17,32.349998474121094
2015-09-18,32.599998474121094
2015-09-21,32.20000076293945
2015-09-22,32.06999969482422
2015-09-23,31.739999771118164
2015-09-24,32.29999923706055
2015-09-25,32.400001525878906
2015-09-28,31.989999771118164
2015-09-29,31.790000915527344
2015-09-30,31.979999542236328
2015-10-01,31.89999961853028
2015-10-02,32.27000045776367
2015-10-05,32.869998931884766
2015-10-06,33.13999938964844
2015-10-07,33.38999938964844
2015-10-08,33.7599983215332
2015-10-09,33.779998779296875
2015-10-12,34.220001220703125
2015-10-13,33.97999954223633
2015-10-14,34.869998931884766
2015-10-15,35.540000915527344
2015-10-16,35.4900016784668
2015-10-19,35.5
2015-10-20,35.650001525878906
2015-10-21,35.52000045776367
2015-10-22,36.20000076293945
2015-10-23,36.29999923706055
2015-10-26,36.43000030517578
2015-10-27,36.59000015258789
2015-10-28,35.939998626708984
2015-10-29,36.08000183105469
2015-10-30,36.34000015258789
2015-11-02,36.369998931884766
2015-11-03,36.209999084472656
2015-11-04,35.970001220703125
2015-11-05,36.09000015258789
2015-11-06,35.540000915527344
2015-11-09,35.310001373291016
2015-11-10,35.150001525878906
2015-11-11,35.2599983215332
2015-11-12,35.11000061035156
2015-11-13,34.93000030517578
2015-11-16,34.779998779296875
2015-11-17,34.619998931884766
2015-11-18,34.650001525878906
2015-11-19,35.09000015258789
2015-11-20,35.34000015258789
2015-11-23,35.33000183105469
2015-11-24,35.709999084472656
2015-11-25,35.599998474121094
2015-11-27,35.5
2015-11-30,35.77000045776367
2015-12-01,36.70000076293945
2015-12-02,36.22999954223633
2015-12-03,36.38999938964844
2015-12-04,36.88999938964844
2015-12-07,35.939998626708984
2015-12-08,35.65999984741211
2015-12-09,36.43999862670898
2015-12-10,36.459999084472656
2015-12-11,36.130001068115234
2015-12-14,36.470001220703125
2015-12-15,36.880001068115234
2015-12-16,37.02999877929688
2015-12-17,36.45000076293945
2015-12-18,36.68000030517578
2015-12-21,36.27000045776367
2015-12-22,36.52000045776367
2015-12-23,36.93999862670898
2015-12-24,37.209999084472656
2015-12-28,36.9900016784668
2015-12-29,37.619998931884766
2015-12-30,37.59999847412109
2015-12-31,37.47999954223633
2016-01-04,37.20000076293945
2016-01-05,36.720001220703125
2016-01-06,36.209999084472656
2016-01-07,35.79999923706055
2016-01-08,34.88999938964844
2016-01-11,34.91999816894531
2016-01-12,35.09000015258789
2016-01-13,34.77000045776367
2016-01-14,34.63999938964844
2016-01-15,34.459999084472656
2016-01-19,34.650001525878906
2016-01-20,34.34000015258789
2016-01-21,34.63999938964844
2016-01-22,34.970001220703125
2016-01-25,34.77000045776367
2016-01-26,35.029998779296875
2016-01-27,34.40999984741211
2016-01-28,34.83000183105469
2016-01-29,35.06999969482422
2016-02-01,35.38999938964844
2016-02-02,34.880001068115234
2016-02-03,35.880001068115234
2016-02-04,36.040000915527344
2016-02-05,35.34000015258789
2016-02-08,35.189998626708984
2016-02-09,35.290000915527344
2016-02-10,35.130001068115234
2016-02-11,35.040000915527344
2016-02-12,34.540000915527344
2016-02-16,34.95000076293945
2016-02-17,35.56999969482422
2016-02-18,35.459999084472656
2016-02-19,35.81999969482422
2016-02-22,36.29999923706055
2016-02-23,36.25
2016-02-24,36.709999084472656
2016-02-25,37.0099983215332
2016-02-26,36.470001220703125
2016-02-29,36.130001068115234
2016-03-01,36.869998931884766
2016-03-02,37.06999969482422
2016-03-03,37.63999938964844
2016-03-04,38.45000076293945
2016-03-07,38.33000183105469
2016-03-08,38.22999954223633
2016-03-09,38.040000915527344
2016-03-10,38.0099983215332
2016-03-11,38.720001220703125
2016-03-14,38.25
2016-03-15,38.220001220703125
2016-03-16,38.84000015258789
2016-03-17,39.400001525878906
2016-03-18,39.459999084472656
2016-03-21,39.560001373291016
2016-03-22,39.470001220703125
2016-03-23,39.2400016784668
2016-03-24,39.34999847412109
2016-03-28,39.59000015258789
2016-03-29,40.5099983215332
2016-03-30,41.11000061035156
2016-03-31,41.130001068115234
2016-04-01,40.93999862670898
2016-04-04,40.43000030517578
2016-04-05,40.06999969482422
2016-04-06,40.7400016784668
2016-04-07,40.290000915527344
2016-04-08,40.41999816894531
2016-04-11,40.65999984741211
2016-04-12,41.220001220703125
2016-04-13,41.47999954223633
2016-04-14,41.36000061035156
2016-04-15,41.68000030517578
2016-04-18,42.18999862670898
2016-04-19,42.90999984741211
2016-04-20,42.66999816894531
2016-04-21,42.0099983215332
2016-04-22,41.47999954223633
2016-04-25,41.25
2016-04-26,41.27999877929688
2016-04-27,40.84999847412109
2016-04-28,41.43999862670898
2016-04-29,41.81999969482422
2016-05-02,42.18000030517578
2016-05-03,41.540000915527344
2016-05-04,41.36000061035156
2016-05-05,41.70000076293945
2016-05-06,41.790000915527344
2016-05-09,40.9900016784668
2016-05-10,41.34999847412109
2016-05-11,41.709999084472656
2016-05-12,41.59999847412109
2016-05-13,41.220001220703125
2016-05-16,41.560001373291016
2016-05-17,41.7599983215332
2016-05-18,41.34999847412109
2016-05-19,41.02000045776367
2016-05-20,41.290000915527344
2016-05-23,41.060001373291016
2016-05-24,41.0
2016-05-25,41.369998931884766
2016-05-26,41.380001068115234
2016-05-27,41.33000183105469
2016-05-31,41.970001220703125
2016-06-01,42.15999984741211
2016-06-02,42.20000076293945
2016-06-03,43.150001525878906
2016-06-06,43.09999847412109
2016-06-07,43.29999923706055
2016-06-08,43.45000076293945
2016-06-09,43.88999938964844
2016-06-10,43.220001220703125
2016-06-13,43.0
2016-06-14,42.209999084472656
2016-06-15,42.77000045776367
2016-06-16,43.060001373291016
2016-06-17,42.90999984741211
2016-06-20,43.18000030517578
2016-06-21,43.15999984741211
2016-06-22,42.52000045776367
2016-06-23,43.41999816894531
2016-06-24,41.720001220703125
2016-06-27,40.880001068115234
2016-06-28,41.70000076293945
2016-06-29,42.59999847412109
2016-06-30,43.02999877929688
2016-07-01,43.400001525878906
2016-07-05,43.540000915527344
2016-07-06,43.630001068115234
2016-07-07,44.209999084472656
2016-07-08,44.97999954223633
2016-07-11,44.70000076293945
2016-07-12,45.41999816894531
2016-07-13,45.02000045776367
2016-07-14,44.61000061035156
2016-07-15,44.25
2016-07-18,44.290000915527344
2016-07-19,44.09999847412109
2016-07-20,44.2599983215332
2016-07-21,44.09000015258789
2016-07-22,44.45000076293945
2016-07-25,44.720001220703125
2016-07-26,45.2400016784668
2016-07-27,45.34999847412109
2016-07-28,45.380001068115234
2016-07-29,46.52000045776367
2016-08-01,46.25
2016-08-02,46.29999923706055
2016-08-03,45.7400016784668
2016-08-04,46.060001373291016
2016-08-05,46.15999984741211
2016-08-08,45.9900016784668
2016-08-09,46.27000045776367
2016-08-10,46.310001373291016
2016-08-11,46.540000915527344
2016-08-12,46.4900016784668
2016-08-15,46.709999084472656
2016-08-16,46.38999938964844
2016-08-17,46.75
2016-08-18,47.18999862670898
2016-08-19,47.02999877929688
2016-08-22,47.54999923706055
2016-08-23,47.790000915527344
2016-08-24,47.290000915527344
2016-08-25,47.369998931884766
2016-08-26,46.72999954223633
2016-08-29,46.959999084472656
2016-08-30,46.560001373291016
2016-08-31,46.81999969482422
2016-09-01,47.09000015258789
2016-09-02,47.56999969482422
2016-09-06,48.77999877929688
2016-09-07,49.25
2016-09-08,48.77999877929688
2016-09-09,47.63999938964844
2016-09-12,47.119998931884766
2016-09-13,45.61000061035156
2016-09-14,45.7599983215332
2016-09-15,46.040000915527344
2016-09-16,45.93000030517578
2016-09-19,46.33000183105469
2016-09-20,46.7400016784668
2016-09-21,46.95000076293945
2016-09-22,46.66999816894531
2016-09-23,45.84999847412109
2016-09-26,45.84999847412109
2016-09-27,46.040000915527344
2016-09-28,46.290000915527344
2016-09-29,46.2400016784668
2016-09-30,46.84999847412109
2016-10-03,46.65999984741211
2016-10-04,46.0099983215332
2016-10-05,45.459999084472656
2016-10-06,44.91999816894531
2016-10-07,44.5099983215332
2016-10-10,44.16999816894531
2016-10-11,43.470001220703125
2016-10-12,43.540000915527344
2016-10-13,43.72999954223633
2016-10-14,43.75
2016-10-17,43.540000915527344
2016-10-18,43.31999969482422
2016-10-19,43.79999923706055
2016-10-20,43.34000015258789
2016-10-21,43.09000015258789
2016-10-24,42.880001068115234
2016-10-25,43.33000183105469
2016-10-26,42.630001068115234
2016-10-27,42.77000045776367
2016-10-28,42.970001220703125
2016-10-31,42.88999938964844
2016-11-01,42.720001220703125
2016-11-02,43.119998931884766
2016-11-03,42.91999816894531
2016-11-04,42.41999816894531
2016-11-07,43.84000015258789
2016-11-08,44.220001220703125
2016-11-09,42.77999877929688
2016-11-10,41.79999923706055
2016-11-11,41.040000915527344
2016-11-14,41.40999984741211
2016-11-15,41.720001220703125
2016-11-16,41.59999847412109
2016-11-17,41.40999984741211
2016-11-18,41.66999816894531
2016-11-21,41.93999862670898
2016-11-22,41.61000061035156
2016-11-23,41.59999847412109
2016-11-25,42.220001220703125
2016-11-28,42.34999847412109
2016-11-29,42.54999923706055
2016-11-30,42.2400016784668
2016-12-01,42.33000183105469
2016-12-02,42.630001068115234
2016-12-05,42.38999938964844
2016-12-06,42.52999877929688
2016-12-07,42.880001068115234
2016-12-08,42.91999816894531
2016-12-09,42.59999847412109
2016-12-12,42.66999816894531
2016-12-13,42.70000076293945
2016-12-14,41.810001373291016
2016-12-15,41.08000183105469
2016-12-16,40.61000061035156
2016-12-19,40.66999816894531
2016-12-20,40.65999984741211
2016-12-21,39.34000015258789
2016-12-22,39.5099983215332
2016-12-23,39.47999954223633
2016-12-27,39.560001373291016
2016-12-28,39.619998931884766
2016-12-29,40.06999969482422
2016-12-30,39.72999954223633
2017-01-03,39.869998931884766
2017-01-04,40.5099983215332
2017-01-05,40.959999084472656
2017-01-06,40.68999862670898
2017-01-09,41.119998931884766
2017-01-10,41.18999862670898
2017-01-11,41.630001068115234
2017-01-12,41.93000030517578
2017-01-13,41.970001220703125
2017-01-17,42.4900016784668
2017-01-18,42.06999969482422
2017-01-19,42.36000061035156
2017-01-20,42.27000045776367
2017-01-23,42.959999084472656
2017-01-24,43.02000045776367
2017-01-25,43.45000076293945
2017-01-26,43.29999923706055
2017-01-27,43.43999862670898
2017-01-30,43.27000045776367
2017-01-31,43.470001220703125
2017-02-01,43.02999877929688
2017-02-02,43.18000030517578
2017-02-03,43.650001525878906
2017-02-06,43.619998931884766
2017-02-07,43.38999938964844
2017-02-08,43.18000030517578
2017-02-09,43.20000076293945
2017-02-10,42.91999816894531
2017-02-13,43.130001068115234
2017-02-14,43.2599983215332
2017-02-15,43.66999816894531
2017-02-16,43.0099983215332
2017-02-17,42.61000061035156
2017-02-21,42.7400016784668
2017-02-22,42.36000061035156
2017-02-23,42.83000183105469
2017-02-24,42.41999816894531
2017-02-27,42.630001068115234
2017-02-28,43.13999938964844
2017-03-01,42.90999984741211
2017-03-02,42.290000915527344
2017-03-03,42.09999847412109
2017-03-06,41.93999862670898
2017-03-07,41.52999877929688
2017-03-08,41.290000915527344
2017-03-09,41.02000045776367
2017-03-10,41.43000030517578
2017-03-13,41.63999938964844
2017-03-14,41.220001220703125
2017-03-15,41.77000045776367
2017-03-16,41.630001068115234
2017-03-17,41.869998931884766
2017-03-20,41.369998931884766
2017-03-21,41.38999938964844
2017-03-22,41.56999969482422
2017-03-23,41.2599983215332
2017-03-24,41.43999862670898
2017-03-27,41.630001068115234
2017-03-28,41.43000030517578
2017-03-29,41.81999969482422
2017-03-30,42.040000915527344
2017-03-31,42.220001220703125
2017-04-03,42.400001525878906
2017-04-04,42.380001068115234
2017-04-05,42.4900016784668
2017-04-06,42.810001373291016
2017-04-07,42.150001525878906
2017-04-10,42.2400016784668
2017-04-11,42.16999816894531
2017-04-12,42.209999084472656
2017-04-13,42.310001373291016
2017-04-17,42.5099983215332
2017-04-18,42.619998931884766
2017-04-19,42.209999084472656
2017-04-20,42.29999923706055
2017-04-21,42.43999862670898
2017-04-24,42.4900016784668
2017-04-25,42.22999954223633
2017-04-26,42.27000045776367
2017-04-27,42.47999954223633
2017-04-28,42.58000183105469
2017-05-01,42.790000915527344
2017-05-02,43.13999938964844
2017-05-03,42.77999877929688
2017-05-04,42.43999862670898
2017-05-05,43.06999969482422
2017-05-08,43.220001220703125
2017-05-09,42.93000030517578
2017-05-10,43.4900016784668
2017-05-11,43.380001068115234
2017-05-12,43.09999847412109
2017-05-15,43.18999862670898
2017-05-16,43.02000045776367
2017-05-17,42.97999954223633
2017-05-18,42.810001373291016
2017-05-19,43.220001220703125
2017-05-22,43.54999923706055
2017-05-23,43.65999984741211
2017-05-24,43.90999984741211
2017-05-25,43.959999084472656
2017-05-26,44.29999923706055
2017-05-30,44.33000183105469
2017-05-31,44.150001525878906
2017-06-01,44.59999847412109
2017-06-02,45.18000030517578
2017-06-05,45.18000030517578
2017-06-06,45.470001220703125
2017-06-07,45.33000183105469
2017-06-08,45.43999862670898
2017-06-09,45.15999984741211
2017-06-12,45.150001525878906
2017-06-13,45.52000045776367
2017-06-14,45.869998931884766
2017-06-15,45.810001373291016
2017-06-16,46.369998931884766
2017-06-19,46.630001068115234
2017-06-20,45.56999969482422
2017-06-21,45.15999984741211
2017-06-22,45.630001068115234
2017-06-23,45.61000061035156
2017-06-26,45.959999084472656
2017-06-27,45.900001525878906
2017-06-28,46.41999816894531
2017-06-29,46.08000183105469
2017-06-30,46.2599983215332
2017-07-03,45.93000030517578
2017-07-05,45.83000183105469
2017-07-06,45.68999862670898
2017-07-07,46.18999862670898
2017-07-10,45.68999862670898
2017-07-11,45.52000045776367
2017-07-12,45.77999877929688
2017-07-13,46.209999084472656
2017-07-14,46.72999954223633
2017-07-17,46.630001068115234
2017-07-18,46.86000061035156
2017-07-19,47.15999984741211
2017-07-20,46.810001373291016
2017-07-21,47.209999084472656
2017-07-24,47.13999938964844
2017-07-25,47.2400016784668
2017-07-26,47.790000915527344
2017-07-27,47.459999084472656
2017-07-28,47.34999847412109
2017-07-31,47.63999938964844
2017-08-01,47.540000915527344
2017-08-02,47.58000183105469
2017-08-03,47.65999984741211
2017-08-04,47.4900016784668
2017-08-07,47.20000076293945
2017-08-08,46.970001220703125
2017-08-09,47.06999969482422
2017-08-10,46.5099983215332
2017-08-11,46.65999984741211
2017-08-14,46.84999847412109
2017-08-15,46.56999969482422
2017-08-16,47.22999954223633
2017-08-17,46.88999938964844
2017-08-18,47.5
2017-08-21,47.540000915527344
2017-08-22,47.36000061035156
2017-08-23,47.0099983215332
2017-08-24,46.880001068115234
2017-08-25,46.970001220703125
2017-08-28,46.93000030517578
2017-08-29,46.40999984741211
2017-08-30,46.22999954223633
2017-08-31,46.59000015258789
2017-09-01,46.27000045776367
2017-09-05,46.34999847412109
2017-09-06,46.22999954223633
2017-09-07,46.47999954223633
2017-09-08,47.04999923706055
2017-09-11,47.18999862670898
2017-09-12,47.290000915527344
2017-09-13,46.810001373291016
2017-09-14,46.560001373291016
2017-09-15,46.70000076293945
2017-09-18,46.33000183105469
2017-09-19,46.9900016784668
2017-09-20,47.43000030517578
2017-09-21,47.08000183105469
2017-09-22,47.34999847412109
2017-09-25,46.97999954223633
2017-09-26,46.869998931884766
